userID
615408625
947836870
943889152
712199566
520273471
844519218
76413193
111630963
816868649
645907155
730975449
208328517
271377861
762079042
740573822
628666827
572589086
947323268
921567431
716340082
849818596
655626103
943683953
554924207
68824635
819104161
691137600
597378479
664353711
106035587
599910411
659926148
90210731
442293070
875607474
937516276
113192108
724358169
632537335
450113587
121171856
100892354
609349593
698218430
574352536
895796601
811792688
535212516
688586286
110321339
922888087
736644387
119305852
226027686
246779682
522040855
798367282
702385464
715607491
87998251
505313316
268333563
780274103
816281540
476774014
811091308
260956585
678753196
929373007
875352917
794022394
76813298
470152441
796525092
682078120
625425745
620749612
745036533
453387642
609648787
666815085
451125390
471771301
542344136
106782844
718074586
755208660
857888229
753399880
735880670
805829844
238558582
927569384
776008895
815079547
138190521
623025119
406241583
764439989
710255646
423636950
208933803
618119066
910353295
937699124
724902151
724559403
141595061
819759652
602994824
945399469
95337733
244067010
134942607
771114574
695638261
857372503
518022991
574521490
649005788
651625903
706746965
894852096
844581499
894509657
865083143
117420797
515823818
752690359
213087533
799603699
819963832
616693951
520910034
661336499
901944547
625326428
472216984
628017785
833780343
619098998
103166652
594057426
691197049
819506160
918319337
936979263
613423289
868201124
613248722
844366017
934476251
944072675
452837055
458370999
939635353
715669591
934249673
935775787
200182166
506404481
944723214
214851844
929883930
938763115
789714570
939118361
934581340
582065127
827456337
595460500
720874711
428699166
538554535
468308123
780504402
785154901
409967985
590246265
158943819
758570350
805845692
102345962
171153429
632842466
576205498
139992993
880321727
73742276
128575162
755812384
181565692
82755029
628467813
789724489
268676009
699090142
738954043
213017475
925734455
845208623
892847683
180509878
764043537
428799458
545783774
566022729
772557828
610030187
788908825
613930174
752096908
523616684
795817925
608301121
435364044
925479812
580333411
907442562
860714859
871420894
475977275
403728329
233836776
441824913
503271145
754850016
587891660
916598344
249829213
590524624
554440165
440848696
883860485
545383862
939011255
42459854
941606371
942379006
266373382
180330941
638970107
941727167
809888520
933003917
98446830
864138371
938999850
530148282
897943364
666302541
751944927
597059039
763160841
85477896
434136068
241039737
710165892
694591965
939405938
454626969
601835789
181993013
807139571
527744486
52910453
937158492
157813027
447477882
459361315
897253278
442024567
27656291
426707020
100863101
937890402
37399962
813373187
490737434
930540143
905172250
208776158
100769416
252712918
523428955
66111098
616130249
215859948
60270977
175792815
94693390
893774449
645504343
190516823
234332983
409034052
811580632
505474899
925643261
440164625
826059173
74430103
129830499
819084128
455385228
197141114
589770573
783072437
799283975
532111278
263373426
572180921
615595098
178665739
142406512
548099649
90161343
595034328
530112474
669528702
666341406
641653137
261434964
631187624
624429064
528541782
443183800
277598923
569121503
91701164
174030130
645067103
253329190
206003000
637700059
517812983
584787984
205947474
860554301
46327303
523387695
660068322
816549215
821305969
768775768
675719961
239739452
477494819
852800862
900329214
227582700
935130510
458175590
838418383
271338951
176926808
422021048
870602630
773853081
591459513
96493516
916928318
244590233
514050114
816073891
711026710
427755208
842581114
821896022
643692687
737208433
819593263
237764055
562304652
646871273
571257313
100348444
224015236
533149355
592858134
934587596
30488170
503344962
823113030
934144009
641311835
73791023
694080935
934187026
812666414
152412507
645145188
157995067
574972753
848558314
914483131
801323452
438272070
933396047
836830607
546851850
604449617
797209767
933230142
163130843
724539450
931106451
915090938
794758513
455990117
484971185
723154956
555532165
932959115
240434546
889307298
916997761
888898570
142964701
83390445
917582274
441021007
687983863
68535093
140333922
699378926
622295171
886796658
245702004
595214548
681208640
916398834
771279177
843699318
856145299
54074626
927320397
883826116
160839076
52963925
461558356
484299873
478594157
149742893
163751746
666389458
930375476
931435902
931416008
924721616
732986061
630918778
931126937
157901026
548430667
661895682
519995514
789503360
592705593
725123021
57238695
672910550
440266901
481086593
753368966
686774599
905832597
915811064
497829093
886922200
180773792
709561022
47926225
904880721
254432769
657817156
407644969
216004431
641988145
516550164
930084856
523086783
545356972
844425365
473336169
781628802
537233077
132142985
904063365
276930030
676936110
505908317
100635279
919237603
638126836
862213656
530201728
175929350
734278249
41971676
144200431
575012685
734573440
782273022
479563463
894832291
927239406
895413117
119876148
819964825
722085496
211085920
691169218
916656162
807096814
763878916
689509684
632250032
870073684
477670054
727451311
606609833
96730011
53964646
134649378
86338650
590406009
862565538
216358047
703319638
28879876
725948108
927748783
251191674
797921618
927793069
926467535
554653644
647987327
633338247
775725444
926329030
675946898
612685339
441928124
44269224
68751996
887645462
875417339
753355158
546916512
807096529
555232893
227598777
764433549
732931356
877692330
858482779
738643717
561771073
819799490
205736059
161286047
63501628
789054364
425606814
514503263
109663752
744603686
704870984
569109640
926587500
485677596
464405532
156789555
925782727
403281788
228078978
728805627
255006838
848836029
146721566
800919930
893232064
869831669
917544422
809399871
522736021
798420323
513691526
109880972
687743342
196763723
693019358
813920995
68476991
611329163
917278577
917142555
917006545
163289029
687703536
560517873
527350292
158178776
727698800
152929203
493963554
913334192
416718962
771660653
7075936
139594991
513952624
776126975
599554862
678064001
732749176
184262802
402159339
840384933
541481961
424177181
582768408
31497120
857679608
893102433
559696570
80478282
881060935
889082214
200533559
887892545
485053418
514912167
264601913
449340617
727480808
810725996
128010033
277679516
767003061
565930690
794218453
623996095
912937915
808381339
241599121
208488979
899295356
912096095
542423640
96296567
651418945
261606235
671138250
527316581
435923613
737032537
8571837
911302981
603851104
902319093
894376460
872889310
672772752
900264434
842880331
573256165
444920380
700910643
780833017
418103836
572750655
718994046
861930003
856750709
656186158
828252174
417523972
225603917
805091981
652727387
110688194
848950639
205620497
80738078
635066245
909238268
597739352
883823639
889140539
899696779
518701777
907931189
770785840
774392139
598184554
904490058
790705054
714073801
781015424
589928254
861877448
767477996
796648527
620182065
849810698
581654026
670159353
904077617
154083276
501860323
740139559
161755097
277836866
572220665
904681006
534855853
516007304
539434605
711036150
823807516
597985515
455182881
582312014
697381267
480061078
770241630
536637490
589846141
409173236
736607274
775022739
865567705
887306961
758154715
566557783
591435117
147275463
119784788
541558655
518316486
57010468
139162719
902995706
757809265
704314825
661105767
725993995
622674765
890602832
767806968
616165729
635984068
132654232
755553864
582403265
802710863
271394417
647952374
652238842
58053311
772852373
672764177
172059254
73389070
865668315
755550125
900963686
227402223
50529994
824132011
411631979
871998614
755472057
552770747
540045701
452286060
215757061
248474791
603256038
176513709
622260055
527813192
618108479
703737043
148337242
692118941
890462819
172437192
183100937
582432314
877012724
528088185
692301941
65029095
899370888
899367091
507321461
592524392
625698512
563699898
48936605
136232645
828130230
128907207
898334593
685720850
126088490
519001756
229880981
65602310
656554796
84075091
155264657
225253567
895043933
807934614
636041842
49599721
448882843
208771986
529744262
681240358
161625272
688878951
885712414
558559770
546437080
895919218
838147535
545869425
401374985
191999031
803779620
786337013
838416356
580519187
554276102
757829335
493730640
836848135
720085874
150057237
182995093
464829216
836983168
95250499
184569273
581285151
195513488
422306300
247171424
198871121
185399652
142786109
663285633
642283059
880736229
894088915
192841537
706711721
177715299
446071228
841216397
837605421
800195595
578340966
486461036
806659656
75448832
893707783
153486374
702508611
827626279
881867368
236710145
69025106
92764307
812989121
812860798
239155636
835243016
702894856
892071506
704697580
730833670
533584384
893335282
881813897
192464643
78002309
893201908
615825507
564709220
875257387
775678339
223110439
691100946
182955198
219953142
113104230
546759895
206982904
748227614
732035247
757554387
834894335
640112399
150956067
754075207
612398867
215480047
629464041
755328554
431396665
466737471
820592373
161681767
881950629
543148536
272358161
835441304
640516161
712273574
811451859
744072839
567839467
457324158
471719252
85157640
885769765
615102337
432458914
783067138
647780457
660552279
210493959
528156694
708197599
226559277
680531012
843398985
555260814
184317779
726117726
690912887
617230226
579535239
887598274
870047304
724632808
86443087
838506344
671092017
790446663
639016836
795501492
504722955
790077035
407682121
443249664
710089969
165327587
